ARCTIC OCEAN
POLYGON
-180
71,20842
359,9999
18,79158
2
757
-93,82587, 81,10596
-94,21638, 81,05727
-94,5196, 81,03133
-94,98053, 81,04986
-95,26997, 81,00066
-95,50916, 80,86308
-95,51497, 80,8382
-95,19589, 80,80804
-94,78842, 80,7514
-94,59634, 80,64082
-94,2021, 80,6096
-94,02854, 80,5863
-93,92801, 80,55932
-94,48521, 80,55826
-94,73444, 80,57255
-94,89268, 80,57095
-95,02549, 80,64663
-95,22604, 80,6858
-95,50546, 80,69055
-95,7134, 80,72549
-95,92719, 80,72073
-96,13304, 80,69161
-96,15208, 80,5535
-95,90128, 80,47095
-95,61447, 80,39633
-95,54884, 80,36672
-95,74728, 80,36512
-96,01186, 80,3831
-96,1124, 80,38047
-96,33466, 80,35295
-96,38545, 80,33282
-96,39393, 80,31484
-96,36853, 80,29314
-96,3082, 80,26722
-96,21505, 80,24606
-96,02563, 80,22172
-95,90391, 80,2143
-95,64619, 80,23071
-95,40489, 80,13493
-95,19219, 80,13438
-94,58998, 80,20161
-94,26243, 80,19474
-94,30424, 80,18151
-94,5826, 80,14128
-94,60693, 80,12542
-94,61275, 80,10317
-94,60004, 80,07356
-94,61063, 80,05555
-94,64608, 80,04868
-95,39378, 80,05344
-95,78221, 80,06667
-96,77334, 80,13599
-96,84636, 80,11588
-98,96302, 80,1688
-98,97889, 80,10214
-99,01646, 80,11113
-99,15298, 80,12436
-99,42499, 80,12648
-99,73138, 80,14392
-99,80282, 80,14023
-100,0531, 80,09312
-100,0785, 80,08096
-100,1203, 80,03015
-100,1261, 80,00106
-100,233, 79,95714
-103,6197, 79,37505
-103,6239, 79,34172
-103,7065, 79,35229
-103,9647, 79,34808
-104,8474, 79,31103
-105,3876, 79,32372
-105,4358, 79,30203
-105,5146, 79,24224
-105,5713, 79,16444
-105,5802, 79,11417
-105,5707, 79,06071
-105,6305, 79,00464
-110,393, 78,79297
-110,4004, 78,75486
-110,4078, 78,75643
-110,6179, 78,75803
-110,8777, 78,7353
-111,0714, 78,7083
-111,4006, 78,64427
-111,5196, 78,603
-111,7085, 78,57494
-112,2139, 78,54797
